id,pattern,token_count,update_date,label,para
2002.04279,download,138,,,"The presentation and understandability of the results reported by the systems were evaluated in a second usability criteria group. Since the systems cannot determine plagiarism, the results must be examined by one or more persons in order to determine if plagiarism is present and a sanction warranted. It must be necessary to download the result reports and to be able to locate them again in the system. Some systems rename the documents, assigning internal numbering to them, which makes it extremely difficult to find the report again. Many systems have different formats for online and downloadable reports. It would be useful for the report review if the system kept the original formatting and page numbers of the document being analyzed in order to ease the load of evaluation."
2002.04279,download,88,,,"None of the systems was able to get the highest score in the usability group related to the test results. Two systems (PlagScan and Urkund) support almost all features, but six systems support half or fewer features. The most supported features are the possibility to download result reports and highlighting matched passages in the online report. Less supported features are a side-by-side demonstration of evidence in the downloaded report and in the online report, as well as keeping document formatting."
2002.04279,publicly available,11,,,4–5 pages from a publicly available source in the given language
2002.04279,publicly available,125,,,"Table 2 shows the aggregated results of the language comparisons based on the language sets. It can be seen that most of the systems performed better for English, Italian, Spanish, and German, whereas the results for Latvian, Slovak, Czech, and Turkish languages are poorer in general. The only system which found a Czech student thesis from 2010 which is publicly available from a university webpage, was StrikePlagiarism.com. The Slovak paper in an open-access journal was not found by any of the systems. Urkund was the only system that found an open-access book in Turkish. It is worth noting that a Turkish system, intihal.net, did not find this Turkish source."
2002.04279,publicly available,16,,,● 4–5 pages from any publicly available source in a given language with 1/3 copy &
2005.10539,data,109,,,"The second approach was intended to increase the coordination between each instrument, by combining time (i. e., horizontal) and harmony (i. e., vertically) information. This was achieved by changing the data extraction phase from obtaining separately each complete instrument part to obtain every instrument part at every beat. This allowed us to train a set of instruments at the same time from a concrete set of symphonies. This way, the generated parts present a considerable increment of coordination and it is easier to differentiate each musical phrase, as each instrument part respects or accompanies the others."
2005.10539,data,131,,,"The goal of this work is to generate music, based on Beethoven’s compositional model, obtaining the conductor’s score with all the orchestra instrument’s parts. Two approaches to the goal were established; ﬁrstly, the system was trained with each instrument individually, to generate all the different instrument’s parts, and then put them all together in a conductor’s score. Nevertheless training each part individually lead to a lack of coordination, so a new approach was addressed. This second approach consisted in training the system with information from different instruments at the same time, extracting the data vertically, to maintain the harmony (vertical) and time (horizontal) information."
2005.10539,data,135,,,"Introduction Romantic composer Ludwig van Beethoven wrote his Symphonies from 1799 to 1824, when he ﬁnished the No. 9 (Cooper 2000). Although there is no constancy of the existence of the 10th Symphony score, there exists some manuscripts found in Beethoven’s house after his death that are thought to be part of the upcoming Symphony. In 1988 Barry Cooper tried to ﬁnish it, building from 50 of those fragments the ﬁrst movement of the Symphony. Those manuscripts are kept in the museum dedicated to his life in his natal city, Bonn, although they can be seen online 1. The public manuscript is not easy to read and understand, so that existing data will not be used in this paper."
2005.10539,data,138,,,"Ludwig van Beethoven composed his symphonies between 1799 and 1825, when he was writing his Tenth symphony. As we dispose of a great amount of data belonging to his work, the purpose of this paper is to investigate the possibility of extracting patterns on his compositional model from symbolic data and generate what would have been his last symphony, the Tenth. A neural network model has been built based on the Long Short-Therm Memory (LSTM) neural networks. After training the model, the generated music has been analysed by comparing the input data with the results, and establishing differences between the generated outputs based on the training data used to obtain them. The structure of the outputs strongly depends on the symphonies used to train the network."
2005.10539,data,147,,,"Since the main goal of this paper is to obtain a score including every orchestra instrument’s part, the input ﬁles format were changed to symbolic data in mxl. This extension refers to a compressed music score, which Music21 easily processes. Mxl ﬁles are the compressed format of the so called MusicXML (Good 2001). In order to represent the output of the training, i.e. the weights of the different notes and durations, the model also returns a HDF5 ﬁle, i. e., Hierarchical Data Format version 5, commonly used to store big quantities of data. After the prediction process, given the obtained weights, Music21 allows us to generate the ﬁnal output in MIDI or MusicXML, formats accepted by Musescore (so the score can be visualised and played)."
